movieId,tmdbId,positive_probability,negative_probability,num_reviews,positive_percent,negative_percent
7142.0,10028.0,1.0,0.0,2,100.0,0.0
7143.0,616.0,1.0,0.0,3,100.0,0.0
7147.0,587.0,1.0,0.0,1,100.0,0.0
7149.0,6964.0,0.0,1.0,1,0.0,100.0
7150.0,1792.0,1.0,0.0,1,100.0,0.0
7153.0,122.0,0.8571428571428571,0.14285714285714285,7,85.71,14.29
7155.0,8696.0,1.0,0.0,4,100.0,0.0
7160.0,504.0,0.5,0.5,2,50.0,50.0
7162.0,2289.0,1.0,0.0,3,100.0,0.0
7163.0,9620.0,0.0,1.0,1,0.0,100.0
7164.0,10601.0,0.0,1.0,1,0.0,100.0
7175.0,10718.0,1.0,0.0,1,100.0,0.0
7178.0,11034.0,0.0,1.0,1,0.0,100.0
7190.0,131313.0,1.0,0.0,1,100.0,0.0
7202.0,11429.0,1.0,0.0,1,100.0,0.0
7205.0,14815.0,1.0,0.0,1,100.0,0.0
7208.0,3022.0,1.0,0.0,2,100.0,0.0
7215.0,22584.0,1.0,0.0,1,100.0,0.0
7216.0,27725.0,1.0,0.0,1,100.0,0.0
7217.0,16227.0,0.5,0.5,2,50.0,50.0
7218.0,980.0,1.0,0.0,2,100.0,0.0
7223.0,18995.0,1.0,0.0,2,100.0,0.0
7225.0,5205.0,1.0,0.0,1,100.0,0.0
7228.0,14239.0,0.0,1.0,2,0.0,100.0
7234.0,405.0,1.0,0.0,1,100.0,0.0
7236.0,4917.0,1.0,0.0,1,100.0,0.0
7238.0,5055.0,1.0,0.0,4,100.0,0.0
7247.0,11708.0,1.0,0.0,2,100.0,0.0
7254.0,1954.0,1.0,0.0,2,100.0,0.0
7260.0,15708.0,0.5,0.5,2,50.0,50.0
7263.0,14292.0,1.0,0.0,2,100.0,0.0
7265.0,1278.0,1.0,0.0,1,100.0,0.0
7285.0,11023.0,1.0,0.0,2,100.0,0.0
7293.0,1824.0,0.5,0.5,2,50.0,50.0
7302.0,28963.0,1.0,0.0,1,100.0,0.0
7305.0,19345.0,1.0,0.0,2,100.0,0.0
7307.0,12775.0,1.0,0.0,3,100.0,0.0
7308.0,9838.0,1.0,0.0,2,100.0,0.0
7310.0,2099.0,1.0,0.0,1,100.0,0.0
7311.0,42852.0,1.0,0.0,2,100.0,0.0
7312.0,40454.0,1.0,0.0,1,100.0,0.0
7316.0,11132.0,0.5,0.5,2,50.0,50.0
7317.0,9352.0,1.0,0.0,2,100.0,0.0
7318.0,615.0,1.0,0.0,2,100.0,0.0
7319.0,11217.0,1.0,0.0,1,100.0,0.0
7320.0,10677.0,0.5,0.5,2,50.0,50.0
7321.0,13572.0,0.0,1.0,1,0.0,100.0
7323.0,338.0,1.0,0.0,1,100.0,0.0
7324.0,2023.0,1.0,0.0,1,100.0,0.0
7327.0,797.0,1.0,0.0,1,100.0,0.0
7333.0,29084.0,1.0,0.0,3,100.0,0.0
7335.0,25955.0,1.0,0.0,2,100.0,0.0
7340.0,24548.0,0.5,0.5,2,50.0,50.0
7344.0,42989.0,1.0,0.0,1,100.0,0.0
7347.0,1586.0,0.75,0.25,4,75.0,25.0
7352.0,156.0,1.0,0.0,1,100.0,0.0
7360.0,924.0,0.75,0.25,4,75.0,25.0
7361.0,38.0,0.7142857142857143,0.2857142857142857,7,71.43,28.57
7362.0,11081.0,0.0,1.0,1,0.0,100.0
7367.0,5516.0,0.0,1.0,1,0.0,100.0
7368.0,20304.0,0.0,1.0,1,0.0,100.0
7371.0,553.0,1.0,0.0,3,100.0,0.0
7372.0,10544.0,1.0,0.0,2,100.0,0.0
7373.0,1487.0,1.0,0.0,3,100.0,0.0
7375.0,11137.0,1.0,0.0,1,100.0,0.0
7376.0,11358.0,0.0,1.0,1,0.0,100.0
7379.0,10733.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
7380.0,14442.0,1.0,0.0,1,100.0,0.0
7386.0,6844.0,0.75,0.25,4,75.0,25.0
7387.0,923.0,0.75,0.25,4,75.0,25.0
7394.0,10338.0,1.0,0.0,1,100.0,0.0
7438.0,393.0,1.0,0.0,2,100.0,0.0
7439.0,7220.0,0.5,0.5,2,50.0,50.0
7444.0,10096.0,1.0,0.0,4,100.0,0.0
7445.0,9509.0,0.75,0.25,4,75.0,25.0
7451.0,10625.0,0.8,0.2,5,80.0,20.0
7454.0,7131.0,0.75,0.25,4,75.0,25.0
7458.0,652.0,0.8333333333333334,0.16666666666666666,6,83.33,16.67
7477.0,10375.0,1.0,0.0,2,100.0,0.0
7481.0,11864.0,1.0,0.0,1,100.0,0.0
7482.0,9461.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
7486.0,18329.0,1.0,0.0,1,100.0,0.0
7493.0,28285.0,1.0,0.0,3,100.0,0.0
7541.0,10035.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
7562.0,10347.0,0.0,1.0,1,0.0,100.0
7564.0,30959.0,1.0,0.0,1,100.0,0.0
7569.0,667.0,1.0,0.0,5,100.0,0.0
7570.0,700.0,0.8333333333333334,0.16666666666666666,6,83.33,16.67
7573.0,36670.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
7579.0,43818.0,1.0,0.0,2,100.0,0.0
7587.0,5511.0,1.0,0.0,3,100.0,0.0
7614.0,13936.0,0.0,1.0,1,0.0,100.0
7615.0,294.0,1.0,0.0,2,100.0,0.0
7616.0,11507.0,0.5,0.5,2,50.0,50.0
7618.0,10435.0,1.0,0.0,1,100.0,0.0
7650.0,31965.0,1.0,0.0,3,100.0,0.0
7657.0,5842.0,0.0,1.0,1,0.0,100.0
7700.0,204.0,1.0,0.0,2,100.0,0.0
7701.0,9356.0,0.0,1.0,1,0.0,100.0
7702.0,32430.0,1.0,0.0,1,100.0,0.0
7704.0,16113.0,0.5,0.5,2,50.0,50.0
7706.0,13913.0,1.0,0.0,1,100.0,0.0
7713.0,25508.0,1.0,0.0,1,100.0,0.0
7720.0,12310.0,1.0,0.0,1,100.0,0.0
7728.0,25736.0,1.0,0.0,3,100.0,0.0
7730.0,25389.0,1.0,0.0,1,100.0,0.0
7748.0,2786.0,0.5,0.5,2,50.0,50.0
7749.0,8075.0,1.0,0.0,1,100.0,0.0
7753.0,26133.0,1.0,0.0,1,100.0,0.0
7757.0,11533.0,0.5,0.5,2,50.0,50.0
7766.0,3777.0,1.0,0.0,2,100.0,0.0
7792.0,17365.0,1.0,0.0,1,100.0,0.0
7802.0,11474.0,1.0,0.0,3,100.0,0.0
7826.0,40092.0,1.0,0.0,1,100.0,0.0
7831.0,14589.0,1.0,0.0,1,100.0,0.0
7840.0,24965.0,0.0,1.0,1,0.0,100.0
7845.0,11069.0,1.0,0.0,1,100.0,0.0
7846.0,10829.0,1.0,0.0,1,100.0,0.0
7883.0,27130.0,1.0,0.0,1,100.0,0.0
7889.0,11577.0,1.0,0.0,3,100.0,0.0
7891.0,21159.0,0.0,1.0,2,0.0,100.0
7894.0,336.0,1.0,0.0,1,100.0,0.0
7895.0,11942.0,1.0,0.0,2,100.0,0.0
7896.0,36206.0,1.0,0.0,1,100.0,0.0
7900.0,3075.0,1.0,0.0,2,100.0,0.0
7916.0,43096.0,1.0,0.0,1,100.0,0.0
7925.0,1059.0,1.0,0.0,1,100.0,0.0
7926.0,12493.0,1.0,0.0,2,100.0,0.0
7930.0,13122.0,0.0,1.0,1,0.0,100.0
7932.0,14273.0,1.0,0.0,1,100.0,0.0
7934.0,11030.0,0.5,0.5,2,50.0,50.0
7939.0,11602.0,1.0,0.0,1,100.0,0.0
7940.0,29453.0,1.0,0.0,2,100.0,0.0
7943.0,14638.0,1.0,0.0,2,100.0,0.0
7944.0,14703.0,1.0,0.0,1,100.0,0.0
7951.0,20481.0,0.5,0.5,2,50.0,50.0
7980.0,5902.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
7981.0,10775.0,1.0,0.0,1,100.0,0.0
7984.0,14510.0,1.0,0.0,1,100.0,0.0
7987.0,24341.0,1.0,0.0,2,100.0,0.0
7991.0,13282.0,1.0,0.0,1,100.0,0.0
8015.0,28476.0,1.0,0.0,1,100.0,0.0
8016.0,5916.0,0.0,1.0,1,0.0,100.0
8019.0,12205.0,1.0,0.0,1,100.0,0.0
8024.0,27804.0,1.0,0.0,1,100.0,0.0
8033.0,3001.0,1.0,0.0,1,100.0,0.0
8035.0,39434.0,1.0,0.0,1,100.0,0.0
8044.0,29740.0,1.0,0.0,1,100.0,0.0
8045.0,10652.0,1.0,0.0,2,100.0,0.0
8092.0,3072.0,0.5,0.5,2,50.0,50.0
8094.0,14554.0,1.0,0.0,1,100.0,0.0
8119.0,15392.0,1.0,0.0,1,100.0,0.0
8125.0,631.0,1.0,0.0,2,100.0,0.0
8136.0,48385.0,0.0,1.0,1,0.0,100.0
8137.0,27545.0,0.5,0.5,2,50.0,50.0
8138.0,22718.0,0.0,1.0,1,0.0,100.0
8147.0,29146.0,1.0,0.0,1,100.0,0.0
8153.0,29592.0,1.0,0.0,1,100.0,0.0
8154.0,439.0,0.5,0.5,2,50.0,50.0
8158.0,20289.0,1.0,0.0,1,100.0,0.0
8167.0,16905.0,1.0,0.0,1,100.0,0.0
8169.0,11548.0,0.5,0.5,2,50.0,50.0
8183.0,38291.0,1.0,0.0,1,100.0,0.0
8188.0,20532.0,1.0,0.0,1,100.0,0.0
8191.0,22522.0,1.0,0.0,1,100.0,0.0
8196.0,5722.0,1.0,0.0,1,100.0,0.0
8207.0,4909.0,1.0,0.0,2,100.0,0.0
8225.0,19185.0,1.0,0.0,1,100.0,0.0
8239.0,4497.0,1.0,0.0,1,100.0,0.0
8261.0,41662.0,1.0,0.0,1,100.0,0.0
8266.0,13763.0,0.0,1.0,1,0.0,100.0
8268.0,10498.0,0.5,0.5,2,50.0,50.0
8290.0,32303.0,0.0,1.0,1,0.0,100.0
8302.0,42814.0,1.0,0.0,1,100.0,0.0
8338.0,16391.0,1.0,0.0,3,100.0,0.0
8340.0,10734.0,1.0,0.0,3,100.0,0.0
8341.0,10949.0,1.0,0.0,1,100.0,0.0
8360.0,809.0,1.0,0.0,2,100.0,0.0
8361.0,435.0,0.5,0.5,4,50.0,50.0
8363.0,12657.0,0.0,1.0,1,0.0,100.0
8368.0,673.0,1.0,0.0,4,100.0,0.0
8369.0,16617.0,1.0,0.0,1,100.0,0.0
8371.0,2789.0,0.75,0.25,4,75.0,25.0
8372.0,8920.0,0.5,0.5,2,50.0,50.0
8373.0,9890.0,0.0,1.0,2,0.0,100.0
8376.0,8193.0,0.5,0.5,2,50.0,50.0
8379.0,42122.0,1.0,0.0,1,100.0,0.0
8385.0,40894.0,1.0,0.0,1,100.0,0.0
8387.0,11546.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
8405.0,18333.0,1.0,0.0,1,100.0,0.0
8410.0,18398.0,1.0,0.0,1,100.0,0.0
8446.0,18712.0,1.0,0.0,1,100.0,0.0
8447.0,831.0,1.0,0.0,2,100.0,0.0
8459.0,28571.0,1.0,0.0,2,100.0,0.0
8464.0,9372.0,1.0,0.0,1,100.0,0.0
8477.0,662.0,1.0,0.0,2,100.0,0.0
8481.0,43805.0,1.0,0.0,1,100.0,0.0
8482.0,16559.0,1.0,0.0,1,100.0,0.0
8491.0,15794.0,1.0,0.0,1,100.0,0.0
8492.0,13188.0,1.0,0.0,3,100.0,0.0
8493.0,12651.0,1.0,0.0,1,100.0,0.0
8494.0,886.0,1.0,0.0,1,100.0,0.0
8495.0,9791.0,0.5,0.5,2,50.0,50.0
8501.0,9542.0,1.0,0.0,1,100.0,0.0
8507.0,136.0,0.5,0.5,2,50.0,50.0
8518.0,42812.0,1.0,0.0,1,100.0,0.0
8521.0,3019.0,1.0,0.0,1,100.0,0.0
8528.0,9472.0,1.0,0.0,3,100.0,0.0
8529.0,594.0,1.0,0.0,4,100.0,0.0
8531.0,12153.0,1.0,0.0,3,100.0,0.0
8533.0,11036.0,1.0,0.0,2,100.0,0.0
8542.0,11939.0,1.0,0.0,1,100.0,0.0
8580.0,23378.0,1.0,0.0,1,100.0,0.0
8582.0,36947.0,0.0,1.0,1,0.0,100.0
8588.0,14365.0,0.0,1.0,1,0.0,100.0
8591.0,10606.0,1.0,0.0,1,100.0,0.0
8596.0,6081.0,0.0,1.0,1,0.0,100.0
8600.0,13696.0,1.0,0.0,1,100.0,0.0
8604.0,2330.0,1.0,0.0,1,100.0,0.0
8607.0,13398.0,1.0,0.0,1,100.0,0.0
8609.0,701.0,1.0,0.0,2,100.0,0.0
8611.0,43466.0,1.0,0.0,1,100.0,0.0
8614.0,10780.0,1.0,0.0,1,100.0,0.0
8623.0,11584.0,1.0,0.0,2,100.0,0.0
8626.0,26811.0,0.5,0.5,2,50.0,50.0
8633.0,11884.0,1.0,0.0,4,100.0,0.0
8636.0,558.0,0.9354838709677419,0.06451612903225806,31,93.55,6.45
8640.0,9477.0,0.75,0.25,4,75.0,25.0
8641.0,8699.0,1.0,0.0,1,100.0,0.0
8643.0,11247.0,0.0,1.0,1,0.0,100.0
8644.0,2048.0,1.0,0.0,4,100.0,0.0
8645.0,436.0,1.0,0.0,1,100.0,0.0
8665.0,2502.0,1.0,0.0,3,100.0,0.0
8666.0,314.0,0.0,1.0,2,0.0,100.0
8670.0,12206.0,1.0,0.0,1,100.0,0.0
8677.0,68064.0,1.0,0.0,1,100.0,0.0
8684.0,15244.0,0.5,0.5,2,50.0,50.0
8695.0,27437.0,1.0,0.0,1,100.0,0.0
8711.0,32294.0,1.0,0.0,2,100.0,0.0
8712.0,41463.0,0.0,1.0,1,0.0,100.0
8718.0,62694.0,1.0,0.0,1,100.0,0.0
8724.0,1040.0,1.0,0.0,1,100.0,0.0
8738.0,31522.0,1.0,0.0,3,100.0,0.0
8743.0,22976.0,0.0,1.0,1,0.0,100.0
8748.0,42801.0,1.0,0.0,1,100.0,0.0
8754.0,5179.0,1.0,0.0,1,100.0,0.0
8765.0,16703.0,1.0,0.0,1,100.0,0.0
8771.0,20408.0,1.0,0.0,1,100.0,0.0
8772.0,13580.0,1.0,0.0,3,100.0,0.0
8773.0,18706.0,1.0,0.0,1,100.0,0.0
8774.0,34327.0,1.0,0.0,1,100.0,0.0
8778.0,20417.0,0.0,1.0,1,0.0,100.0
8781.0,14462.0,1.0,0.0,1,100.0,0.0
8783.0,6947.0,1.0,0.0,2,100.0,0.0
8784.0,401.0,1.0,0.0,2,100.0,0.0
8798.0,1538.0,1.0,0.0,2,100.0,0.0
8807.0,11282.0,1.0,0.0,1,100.0,0.0
8808.0,11130.0,0.5,0.5,2,50.0,50.0
8810.0,395.0,0.2,0.8,5,20.0,80.0
8814.0,10762.0,0.0,1.0,1,0.0,100.0
8815.0,11026.0,1.0,0.0,1,100.0,0.0
8830.0,11237.0,1.0,0.0,1,100.0,0.0
8831.0,8080.0,0.0,1.0,1,0.0,100.0
8836.0,11208.0,1.0,0.0,1,100.0,0.0
8840.0,42694.0,0.0,1.0,1,0.0,100.0
8844.0,42164.0,1.0,0.0,1,100.0,0.0
8848.0,12548.0,1.0,0.0,1,100.0,0.0
8860.0,9759.0,0.0,1.0,1,0.0,100.0
8861.0,1577.0,0.75,0.25,4,75.0,25.0
8866.0,11823.0,1.0,0.0,1,100.0,0.0
8870.0,10145.0,1.0,0.0,1,100.0,0.0
8874.0,747.0,1.0,0.0,3,100.0,0.0
8875.0,84214.0,1.0,0.0,1,100.0,0.0
8879.0,4176.0,1.0,0.0,2,100.0,0.0
8894.0,12707.0,1.0,0.0,1,100.0,0.0
8905.0,1492.0,0.0,1.0,1,0.0,100.0
8906.0,8689.0,1.0,0.0,1,100.0,0.0
8914.0,14337.0,1.0,0.0,2,100.0,0.0
8917.0,3989.0,0.5,0.5,2,50.0,50.0
8920.0,2438.0,1.0,0.0,1,100.0,0.0
8946.0,15566.0,1.0,0.0,1,100.0,0.0
8947.0,1970.0,0.0,1.0,1,0.0,100.0
8948.0,8849.0,0.0,1.0,2,0.0,100.0
8949.0,9675.0,1.0,0.0,1,100.0,0.0
8951.0,11109.0,1.0,0.0,1,100.0,0.0
8955.0,16131.0,1.0,0.0,1,100.0,0.0
8957.0,176.0,1.0,0.0,2,100.0,0.0
8959.0,10740.0,1.0,0.0,1,100.0,0.0
8961.0,9806.0,1.0,0.0,3,100.0,0.0
8965.0,5255.0,0.75,0.25,4,75.0,25.0
8967.0,11249.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
8968.0,10589.0,1.0,0.0,1,100.0,0.0
8969.0,9801.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
8970.0,866.0,1.0,0.0,2,100.0,0.0
8972.0,2059.0,1.0,0.0,5,100.0,0.0
8973.0,140.0,1.0,0.0,1,100.0,0.0
8977.0,1966.0,0.75,0.25,4,75.0,25.0
8978.0,13673.0,1.0,0.0,2,100.0,0.0
8981.0,2288.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
8982.0,15397.0,1.0,0.0,1,100.0,0.0
8983.0,9550.0,1.0,0.0,1,100.0,0.0
8984.0,163.0,0.4,0.6,5,40.0,60.0
8985.0,36648.0,0.5,0.5,8,50.0,50.0
9004.0,16248.0,1.0,0.0,1,100.0,0.0
9005.0,15613.0,0.0,1.0,1,0.0,100.0
9008.0,28421.0,1.0,0.0,2,100.0,0.0
25746.0,18987.0,1.0,0.0,1,100.0,0.0
25750.0,992.0,1.0,0.0,1,100.0,0.0
25757.0,939.0,0.0,1.0,1,0.0,100.0
25769.0,25768.0,1.0,0.0,1,100.0,0.0
25771.0,626.0,0.0,1.0,1,0.0,100.0
25773.0,27899.0,1.0,0.0,2,100.0,0.0
25788.0,877.0,1.0,0.0,1,100.0,0.0
25795.0,39130.0,1.0,0.0,2,100.0,0.0
25825.0,14615.0,1.0,0.0,1,100.0,0.0
25827.0,24807.0,1.0,0.0,1,100.0,0.0
25833.0,43874.0,1.0,0.0,2,100.0,0.0
25856.0,3084.0,1.0,0.0,2,100.0,0.0
25870.0,38914.0,1.0,0.0,1,100.0,0.0
25886.0,22387.0,1.0,0.0,1,100.0,0.0
25887.0,27655.0,1.0,0.0,1,100.0,0.0
25905.0,42879.0,1.0,0.0,1,100.0,0.0
25923.0,14320.0,1.0,0.0,1,100.0,0.0
25927.0,20246.0,1.0,0.0,4,100.0,0.0
25937.0,29380.0,1.0,0.0,1,100.0,0.0
25940.0,3766.0,1.0,0.0,1,100.0,0.0
25947.0,33115.0,1.0,0.0,1,100.0,0.0
25959.0,25209.0,1.0,0.0,1,100.0,0.0
25962.0,43388.0,1.0,0.0,1,100.0,0.0
25996.0,3111.0,1.0,0.0,1,100.0,0.0
25999.0,28696.0,0.0,1.0,1,0.0,100.0
26052.0,690.0,1.0,0.0,1,100.0,0.0
26082.0,14537.0,1.0,0.0,2,100.0,0.0
26085.0,11085.0,1.0,0.0,1,100.0,0.0
26116.0,10299.0,1.0,0.0,1,100.0,0.0
26124.0,7348.0,1.0,0.0,2,100.0,0.0
26131.0,17295.0,1.0,0.0,1,100.0,0.0
26133.0,13187.0,1.0,0.0,2,100.0,0.0
26142.0,29715.0,1.0,0.0,3,100.0,0.0
26150.0,895.0,1.0,0.0,1,100.0,0.0
26151.0,20108.0,1.0,0.0,2,100.0,0.0
26169.0,17905.0,1.0,0.0,1,100.0,0.0
26172.0,26039.0,1.0,0.0,1,100.0,0.0
26195.0,50789.0,1.0,0.0,1,100.0,0.0
26198.0,27983.0,1.0,0.0,1,100.0,0.0
26225.0,2860.0,1.0,0.0,1,100.0,0.0
26236.0,20848.0,1.0,0.0,1,100.0,0.0
26237.0,2998.0,0.0,1.0,1,0.0,100.0
26265.0,18250.0,0.5,0.5,2,50.0,50.0
26283.0,27331.0,1.0,0.0,1,100.0,0.0
26285.0,1410.0,0.5,0.5,2,50.0,50.0
26303.0,22307.0,1.0,0.0,1,100.0,0.0
26326.0,8327.0,1.0,0.0,1,100.0,0.0
26340.0,9385.0,1.0,0.0,1,100.0,0.0
26344.0,10711.0,1.0,0.0,2,100.0,0.0
26357.0,38783.0,1.0,0.0,1,100.0,0.0
26375.0,11558.0,1.0,0.0,1,100.0,0.0
26394.0,61280.0,1.0,0.0,1,100.0,0.0
26422.0,10654.0,1.0,0.0,1,100.0,0.0
26429.0,18966.0,1.0,0.0,1,100.0,0.0
26464.0,6341.0,1.0,0.0,1,100.0,0.0
26467.0,7012.0,1.0,0.0,3,100.0,0.0
26510.0,1884.0,0.0,1.0,1,0.0,100.0
26523.0,27414.0,0.5,0.5,2,50.0,50.0
26539.0,12615.0,1.0,0.0,1,100.0,0.0
26542.0,10372.0,0.0,1.0,1,0.0,100.0
26578.0,24657.0,1.0,0.0,1,100.0,0.0
26590.0,17421.0,1.0,0.0,1,100.0,0.0
26593.0,22572.0,1.0,0.0,1,100.0,0.0
26603.0,8852.0,0.5,0.5,2,50.0,50.0
26629.0,16296.0,1.0,0.0,1,100.0,0.0
26631.0,18917.0,1.0,0.0,1,100.0,0.0
26662.0,16859.0,1.0,0.0,1,100.0,0.0
26676.0,25943.0,1.0,0.0,1,100.0,0.0
26704.0,1662.0,1.0,0.0,2,100.0,0.0
26713.0,18311.0,1.0,0.0,1,100.0,0.0
26717.0,1483.0,0.0,1.0,1,0.0,100.0
26726.0,25330.0,1.0,0.0,1,100.0,0.0
26729.0,4539.0,1.0,0.0,2,100.0,0.0
26741.0,34376.0,0.0,1.0,1,0.0,100.0
26750.0,9588.0,0.5,0.5,2,50.0,50.0
26776.0,11621.0,1.0,0.0,1,100.0,0.0
26782.0,40082.0,1.0,0.0,1,100.0,0.0
26810.0,14135.0,1.0,0.0,1,100.0,0.0
26819.0,12088.0,1.0,0.0,1,100.0,0.0
26838.0,12664.0,1.0,0.0,1,100.0,0.0
26870.0,11067.0,1.0,0.0,2,100.0,0.0
26901.0,30718.0,1.0,0.0,1,100.0,0.0
26947.0,2061.0,1.0,0.0,1,100.0,0.0
26999.0,9732.0,0.0,1.0,1,0.0,100.0
27003.0,5470.0,0.0,1.0,1,0.0,100.0
27006.0,50008.0,1.0,0.0,1,100.0,0.0
27008.0,12095.0,1.0,0.0,1,100.0,0.0
27032.0,8697.0,1.0,0.0,1,100.0,0.0
27105.0,23356.0,1.0,0.0,2,100.0,0.0
27124.0,17985.0,0.0,1.0,1,0.0,100.0
27186.0,21348.0,1.0,0.0,1,100.0,0.0
27266.0,844.0,1.0,0.0,2,100.0,0.0
27317.0,11075.0,1.0,0.0,1,100.0,0.0
27397.0,2440.0,1.0,0.0,1,100.0,0.0
27473.0,10726.0,1.0,0.0,1,100.0,0.0
27478.0,9298.0,1.0,0.0,1,100.0,0.0
27523.0,11178.0,1.0,0.0,1,100.0,0.0
27660.0,55931.0,1.0,0.0,2,100.0,0.0
27674.0,9282.0,1.0,0.0,1,100.0,0.0
27685.0,12540.0,0.0,1.0,1,0.0,100.0
27705.0,19277.0,0.0,1.0,1,0.0,100.0
27706.0,11774.0,0.0,1.0,1,0.0,100.0
27716.0,4972.0,1.0,0.0,1,100.0,0.0
27773.0,670.0,1.0,0.0,3,100.0,0.0
27784.0,9694.0,1.0,0.0,1,100.0,0.0
27790.0,13373.0,0.5,0.5,2,50.0,50.0
27793.0,10304.0,0.0,1.0,2,0.0,100.0
27808.0,2539.0,0.5,0.5,2,50.0,50.0
27822.0,83.0,0.0,1.0,2,0.0,100.0
27831.0,4836.0,1.0,0.0,2,100.0,0.0
27837.0,11866.0,0.3333333333333333,0.6666666666666666,3,33.33,66.67
27838.0,12281.0,0.0,1.0,1,0.0,100.0
27846.0,11420.0,1.0,0.0,1,100.0,0.0
27882.0,291.0,0.0,1.0,1,0.0,100.0
27899.0,8357.0,0.0,1.0,1,0.0,100.0
27905.0,11662.0,0.5,0.5,2,50.0,50.0
27912.0,13372.0,1.0,0.0,1,100.0,0.0
30707.0,70.0,1.0,0.0,3,100.0,0.0
30749.0,205.0,1.0,0.0,1,100.0,0.0
30793.0,118.0,0.6666666666666666,0.3333333333333333,3,66.67,33.33
30816.0,9833.0,1.0,0.0,2,100.0,0.0
30820.0,9692.0,1.0,0.0,1,100.0,0.0
30822.0,1901.0,1.0,0.0,1,100.0,0.0
30825.0,693.0,1.0,0.0,1,100.0,0.0
30848.0,9953.0,1.0,0.0,1,100.0,0.0
30883.0,15045.0,1.0,0.0,1,100.0,0.0
30892.0,1853.0,1.0,0.0,1,100.0,0.0
30894.0,11804.0,0.0,1.0,1,0.0,100.0
31030.0,43442.0,1.0,0.0,1,100.0,0.0
31038.0,33766.0,1.0,0.0,1,100.0,0.0
31116.0,16442.0,1.0,0.0,2,100.0,0.0
31184.0,11633.0,0.5,0.5,2,50.0,50.0
31221.0,9947.0,0.0,1.0,1,0.0,100.0
31225.0,7214.0,1.0,0.0,2,100.0,0.0
31309.0,8422.0,1.0,0.0,1,100.0,0.0
31364.0,11423.0,1.0,0.0,2,100.0,0.0
31367.0,10694.0,1.0,0.0,1,100.0,0.0
31410.0,613.0,1.0,0.0,1,100.0,0.0
31431.0,8968.0,1.0,0.0,1,100.0,0.0
31522.0,661.0,1.0,0.0,1,100.0,0.0
31545.0,29259.0,1.0,0.0,2,100.0,0.0
31617.0,16638.0,1.0,0.0,3,100.0,0.0
31658.0,4935.0,1.0,0.0,2,100.0,0.0
31685.0,8488.0,1.0,0.0,2,100.0,0.0
31696.0,561.0,0.75,0.25,4,75.0,25.0
31698.0,10214.0,0.0,1.0,2,0.0,100.0
31737.0,1942.0,1.0,0.0,1,100.0,0.0
31851.0,43128.0,1.0,0.0,1,100.0,0.0
31867.0,13498.0,1.0,0.0,1,100.0,0.0
31878.0,9470.0,1.0,0.0,1,100.0,0.0
31909.0,37527.0,1.0,0.0,1,100.0,0.0
31923.0,2926.0,1.0,0.0,1,100.0,0.0
31973.0,8016.0,1.0,0.0,2,100.0,0.0
32009.0,16186.0,0.0,1.0,1,0.0,100.0
32011.0,10012.0,0.0,1.0,1,0.0,100.0
32031.0,9928.0,1.0,0.0,1,100.0,0.0
32116.0,38148.0,1.0,0.0,1,100.0,0.0
32139.0,36815.0,1.0,0.0,2,100.0,0.0
32160.0,31835.0,1.0,0.0,2,100.0,0.0
32179.0,1093.0,1.0,0.0,1,100.0,0.0
32213.0,438.0,1.0,0.0,1,100.0,0.0
32234.0,42222.0,1.0,0.0,2,100.0,0.0
32289.0,13374.0,1.0,0.0,3,100.0,0.0
32296.0,10040.0,1.0,0.0,1,100.0,0.0
32298.0,11638.0,1.0,0.0,1,100.0,0.0
32300.0,540.0,1.0,0.0,1,100.0,0.0
32371.0,26038.0,1.0,0.0,2,100.0,0.0
32456.0,15283.0,0.0,1.0,1,0.0,100.0
32469.0,5996.0,1.0,0.0,1,100.0,0.0
32587.0,187.0,1.0,0.0,1,100.0,0.0
32596.0,7364.0,1.0,0.0,2,100.0,0.0
32598.0,11431.0,1.0,0.0,1,100.0,0.0
32649.0,42229.0,1.0,0.0,2,100.0,0.0
32657.0,49565.0,1.0,0.0,1,100.0,0.0
32728.0,19971.0,1.0,0.0,1,100.0,0.0
32892.0,31442.0,1.0,0.0,1,100.0,0.0
32898.0,775.0,1.0,0.0,4,100.0,0.0
32906.0,50183.0,1.0,0.0,1,100.0,0.0
33004.0,7453.0,1.0,0.0,1,100.0,0.0
33085.0,10065.0,1.0,0.0,1,100.0,0.0
33154.0,13020.0,0.5,0.5,2,50.0,50.0
33162.0,1495.0,1.0,0.0,2,100.0,0.0
33164.0,10066.0,0.5,0.5,2,50.0,50.0
33166.0,1640.0,1.0,0.0,1,100.0,0.0
33237.0,43881.0,1.0,0.0,1,100.0,0.0
33493.0,1895.0,0.7142857142857143,0.2857142857142857,7,71.43,28.57
33495.0,9981.0,1.0,0.0,1,100.0,0.0
33558.0,14694.0,1.0,0.0,1,100.0,0.0
